time_s,raw,angle_deg,agc
1.2144,3104.0000,272.8125,128.0000
1.2244,3104.0000,272.8125,128.0000
1.2344,3104.0000,272.8125,128.0000
1.2444,3104.0000,272.8125,128.0000
1.2544,3104.0000,272.8125,128.0000
1.2644,3104.0000,272.8125,128.0000
1.2744,3104.0000,272.8125,128.0000
1.2844,3104.0000,272.8125,128.0000
1.2944,3104.0000,272.8125,128.0000
1.3044,3104.0000,272.8125,128.0000
1.3144,3104.0000,272.8125,128.0000
1.3244,3104.0000,272.8125,128.0000
1.3344,3104.0000,272.8125,128.0000
1.3444,3104.0000,272.8125,128.0000
1.3544,3104.0000,272.8125,128.0000
1.3644,3104.0000,272.8125,128.0000
1.3744,3104.0000,272.8125,128.0000
1.3844,3104.0000,272.8125,128.0000
1.3944,3104.0000,272.8125,128.0000
1.4044,3104.0000,272.8125,128.0000
1.4144,3104.0000,272.8125,128.0000
1.4244,3104.0000,272.8125,128.0000
1.4344,3104.0000,272.8125,128.0000
1.4444,3104.0000,272.8125,128.0000
1.4544,3104.0000,272.8125,128.0000
1.4644,3104.0000,272.8125,128.0000
1.4744,3104.0000,272.8125,128.0000
1.4844,3104.0000,272.8125,128.0000
1.4944,3104.0000,272.8125,128.0000
1.5044,3104.0000,272.8125,128.0000
1.5144,3104.0000,272.8125,128.0000
1.5244,3104.0000,272.8125,128.0000
1.5344,3104.0000,272.8125,128.0000
1.5444,3104.0000,272.8125,128.0000
1.5544,3104.0000,272.8125,128.0000
1.5644,3104.0000,272.8125,128.0000
1.5744,3104.0000,272.8125,128.0000
1.5844,3104.0000,272.8125,128.0000
1.5944,3104.0000,272.8125,128.0000
1.6044,3104.0000,272.8125,128.0000
1.6144,3104.0000,272.8125,128.0000
1.6244,3104.0000,272.8125,128.0000
1.6344,3104.0000,272.8125,128.0000
1.6444,3104.0000,272.8125,128.0000
1.6544,3104.0000,272.8125,128.0000
1.6644,3104.0000,272.8125,128.0000
1.6744,3104.0000,272.8125,128.0000
1.6844,3104.0000,272.8125,128.0000
1.6944,3104.0000,272.8125,128.0000
1.7044,3104.0000,272.8125,128.0000
1.7144,3104.0000,272.8125,128.0000
1.7245,3104.0000,272.8125,128.0000
1.7344,3104.0000,272.8125,128.0000
1.7444,3104.0000,272.8125,128.0000
1.7544,3104.0000,272.8125,128.0000
1.7644,3104.0000,272.8125,128.0000
1.7744,3104.0000,272.8125,128.0000
1.7844,3104.0000,272.8125,128.0000
1.7944,3104.0000,272.8125,128.0000
1.8044,3104.0000,272.8125,128.0000
1.8144,3104.0000,272.8125,128.0000
1.8244,3104.0000,272.8125,128.0000
1.8344,3104.0000,272.8125,128.0000
1.8444,3104.0000,272.8125,128.0000
1.8544,3104.0000,272.8125,128.0000
1.8644,3104.0000,272.8125,128.0000
1.8744,3104.0000,272.8125,128.0000
1.8844,3104.0000,272.8125,128.0000
1.8944,3104.0000,272.8125,128.0000
1.9044,3104.0000,272.8125,128.0000
1.9144,3104.0000,272.8125,128.0000
1.9244,3104.0000,272.8125,128.0000
1.9344,3104.0000,272.8125,128.0000
1.9444,3104.0000,272.8125,128.0000
1.9544,3104.0000,272.8125,128.0000
1.9644,3104.0000,272.8125,128.0000
1.9744,3104.0000,272.8125,128.0000
1.9844,3104.0000,272.8125,128.0000
1.9944,3104.0000,272.8125,128.0000
2.0044,3104.0000,272.8125,128.0000
2.0144,3104.0000,272.8125,128.0000
2.0244,3104.0000,272.8125,128.0000
2.0344,3104.0000,272.8125,128.0000
2.0444,3104.0000,272.8125,128.0000
2.0544,3104.0000,272.8125,128.0000
2.0644,3104.0000,272.8125,128.0000
2.0744,3104.0000,272.8125,128.0000
2.0844,3104.0000,272.8125,128.0000
2.0944,3104.0000,272.8125,128.0000
2.1044,3104.0000,272.8125,128.0000
2.1144,3104.0000,272.8125,128.0000
2.1244,3104.0000,272.8125,128.0000
2.1344,3104.0000,272.8125,128.0000
2.1444,3104.0000,272.8125,128.0000
2.1544,3104.0000,272.8125,128.0000
2.1644,3104.0000,272.8125,128.0000
2.1744,3104.0000,272.8125,128.0000
2.1844,3104.0000,272.8125,128.0000
2.1944,3104.0000,272.8125,128.0000
2.2044,3104.0000,272.8125,128.0000
2.2144,3104.0000,272.8125,128.0000
2.2244,3104.0000,272.8125,128.0000
2.2344,3104.0000,272.8125,128.0000
2.2444,3104.0000,272.8125,128.0000
2.2544,3104.0000,272.8125,128.0000
2.2644,3104.0000,272.8125,128.0000
2.2744,3104.0000,272.8125,128.0000
2.2844,3104.0000,272.8125,128.0000
2.2944,3104.0000,272.8125,128.0000
2.3044,3104.0000,272.8125,128.0000
2.3144,3104.0000,272.8125,128.0000
2.3244,3104.0000,272.8125,128.0000
2.3344,3104.0000,272.8125,128.0000
2.3444,3104.0000,272.8125,128.0000
2.3544,3104.0000,272.8125,128.0000
2.3644,3104.0000,272.8125,128.0000
2.3744,3104.0000,272.8125,128.0000
2.3844,3104.0000,272.8125,128.0000
2.3944,3104.0000,272.8125,128.0000
2.4044,3104.0000,272.8125,128.0000
2.4144,3104.0000,272.8125,128.0000
2.4244,3104.0000,272.8125,128.0000
2.4344,3104.0000,272.8125,128.0000
2.4444,3104.0000,272.8125,128.0000
2.4544,3104.0000,272.8125,128.0000
2.4644,3104.0000,272.8125,128.0000
2.4744,3104.0000,272.8125,128.0000
2.4844,3104.0000,272.8125,128.0000
2.4944,3104.0000,272.8125,128.0000
2.5044,3104.0000,272.8125,128.0000
2.5144,3104.0000,272.8125,128.0000
2.5244,3104.0000,272.8125,128.0000
2.5344,3104.0000,272.8125,128.0000
2.5444,3104.0000,272.8125,128.0000
2.5544,3104.0000,272.8125,128.0000
2.5644,3104.0000,272.8125,128.0000
2.5744,3104.0000,272.8125,128.0000
2.5844,3104.0000,272.8125,128.0000
2.5944,3104.0000,272.8125,128.0000
2.6044,3104.0000,272.8125,128.0000
2.6144,3104.0000,272.8125,128.0000
2.6244,3104.0000,272.8125,128.0000
2.6344,3104.0000,272.8125,128.0000
2.6444,3104.0000,272.8125,128.0000
2.6544,3104.0000,272.8125,128.0000
2.6644,3104.0000,272.8125,128.0000
2.6744,3104.0000,272.8125,128.0000
2.6844,3104.0000,272.8125,128.0000
2.6944,3104.0000,272.8125,128.0000
2.7044,3104.0000,272.8125,128.0000
2.7144,3104.0000,272.8125,128.0000
2.7246,3104.0000,272.8125,128.0000
2.7344,3104.0000,272.8125,128.0000
2.7444,3104.0000,272.8125,128.0000
2.7544,3104.0000,272.8125,128.0000
2.7644,3104.0000,272.8125,128.0000
2.7744,3104.0000,272.8125,128.0000
2.7844,3104.0000,272.8125,128.0000
2.7944,3104.0000,272.8125,128.0000
2.8044,3104.0000,272.8125,128.0000
2.8144,3104.0000,272.8125,128.0000
2.8244,3104.0000,272.8125,128.0000
2.8344,3104.0000,272.8125,128.0000
2.8444,3104.0000,272.8125,128.0000
2.8544,3104.0000,272.8125,128.0000
2.8644,3104.0000,272.8125,128.0000
2.8744,3104.0000,272.8125,128.0000
2.8844,3104.0000,272.8125,128.0000
2.8944,3104.0000,272.8125,128.0000
2.9044,3104.0000,272.8125,128.0000
2.9144,3104.0000,272.8125,128.0000
2.9244,3104.0000,272.8125,128.0000
2.9344,3104.0000,272.8125,128.0000
2.9444,3104.0000,272.8125,128.0000
2.9544,3104.0000,272.8125,128.0000
2.9644,3104.0000,272.8125,128.0000
2.9744,3104.0000,272.8125,128.0000
2.9844,3104.0000,272.8125,128.0000
2.9944,3104.0000,272.8125,128.0000
3.0044,3104.0000,272.8125,128.0000
3.0144,3104.0000,272.8125,128.0000
3.0244,3104.0000,272.8125,128.0000
3.0344,3104.0000,272.8125,128.0000
3.0444,3104.0000,272.8125,128.0000
3.0544,3104.0000,272.8125,128.0000
3.0644,3104.0000,272.8125,128.0000
3.0744,3104.0000,272.8125,128.0000
3.0844,3104.0000,272.8125,128.0000
3.0944,3104.0000,272.8125,128.0000
3.1044,3104.0000,272.8125,128.0000
3.1144,3104.0000,272.8125,128.0000
3.1244,3104.0000,272.8125,128.0000
3.1344,3104.0000,272.8125,128.0000
3.1444,3104.0000,272.8125,128.0000
3.1544,3104.0000,272.8125,128.0000
3.1644,3104.0000,272.8125,128.0000
3.1744,3104.0000,272.8125,128.0000
3.1844,3104.0000,272.8125,128.0000
3.1944,3104.0000,272.8125,128.0000
3.2044,3104.0000,272.8125,128.0000
3.2144,3104.0000,272.8125,128.0000
3.2244,3104.0000,272.8125,128.0000
3.2344,3104.0000,272.8125,128.0000
3.2444,3104.0000,272.8125,128.0000
3.2544,3104.0000,272.8125,128.0000
3.2644,3104.0000,272.8125,128.0000
3.2744,3104.0000,272.8125,128.0000
3.2844,3104.0000,272.8125,128.0000
3.2944,3104.0000,272.8125,128.0000
3.3044,3104.0000,272.8125,128.0000
3.3144,3104.0000,272.8125,128.0000
3.3244,3104.0000,272.8125,128.0000
3.3344,3104.0000,272.8125,128.0000
3.3444,3104.0000,272.8125,128.0000
3.3544,3104.0000,272.8125,128.0000
3.3644,3104.0000,272.8125,128.0000
3.3744,3104.0000,272.8125,128.0000
3.3844,3104.0000,272.8125,128.0000
3.3944,3104.0000,272.8125,128.0000
3.4044,3104.0000,272.8125,128.0000
3.4144,3104.0000,272.8125,128.0000
3.4244,3104.0000,272.8125,128.0000
3.4344,3104.0000,272.8125,128.0000
3.4444,3104.0000,272.8125,128.0000
3.4544,3104.0000,272.8125,128.0000
3.4644,3104.0000,272.8125,128.0000
3.4744,3104.0000,272.8125,128.0000
3.4844,3104.0000,272.8125,128.0000
3.4944,3104.0000,272.8125,128.0000
3.5044,3104.0000,272.8125,128.0000
3.5144,3104.0000,272.8125,128.0000
3.5244,3104.0000,272.8125,128.0000
3.5344,3104.0000,272.8125,128.0000
3.5444,3104.0000,272.8125,128.0000
3.5544,3104.0000,272.8125,128.0000
3.5644,3104.0000,272.8125,128.0000
3.5744,3104.0000,272.8125,128.0000
3.5844,3104.0000,272.8125,128.0000
3.5944,3104.0000,272.8125,128.0000
3.6044,3104.0000,272.8125,128.0000
3.6144,3104.0000,272.8125,128.0000
3.6244,3104.0000,272.8125,128.0000
3.6344,3104.0000,272.8125,128.0000
3.6444,3104.0000,272.8125,128.0000
3.6544,3104.0000,272.8125,128.0000
3.6644,3104.0000,272.8125,128.0000
3.6744,3104.0000,272.8125,128.0000
3.6844,3104.0000,272.8125,128.0000
3.6944,3104.0000,272.8125,128.0000
3.7044,3104.0000,272.8125,128.0000
3.7144,3104.0000,272.8125,128.0000
3.7245,3104.0000,272.8125,128.0000
3.7344,3104.0000,272.8125,128.0000
3.7444,3104.0000,272.8125,128.0000
3.7544,3104.0000,272.8125,128.0000
3.7644,3104.0000,272.8125,128.0000
3.7744,3104.0000,272.8125,128.0000
3.7844,3104.0000,272.8125,128.0000
3.7944,3104.0000,272.8125,128.0000
3.8044,3104.0000,272.8125,128.0000
3.8144,3104.0000,272.8125,128.0000
3.8244,3104.0000,272.8125,128.0000
3.8344,3104.0000,272.8125,128.0000
3.8444,3104.0000,272.8125,128.0000
3.8544,3104.0000,272.8125,128.0000
3.8644,3104.0000,272.8125,128.0000
3.8744,3104.0000,272.8125,128.0000
3.8844,3104.0000,272.8125,128.0000
3.8944,3104.0000,272.8125,128.0000
3.9044,3104.0000,272.8125,128.0000
3.9144,3104.0000,272.8125,128.0000
3.9244,3104.0000,272.8125,128.0000
3.9344,3104.0000,272.8125,128.0000
3.9444,3104.0000,272.8125,128.0000
3.9544,3104.0000,272.8125,128.0000
3.9644,3104.0000,272.8125,128.0000
3.9744,3104.0000,272.8125,128.0000
3.9844,3104.0000,272.8125,128.0000
3.9944,3104.0000,272.8125,128.0000
4.0044,3104.0000,272.8125,128.0000
4.0144,3104.0000,272.8125,128.0000
4.0244,3104.0000,272.8125,128.0000
4.0344,3104.0000,272.8125,128.0000
4.0444,3104.0000,272.8125,128.0000
4.0544,3104.0000,272.8125,128.0000
4.0644,3105.0000,272.9004,128.0000
4.0744,3104.0000,272.8125,128.0000
4.0844,3105.0000,272.9004,128.0000
4.0944,3105.0000,272.9004,128.0000
4.1044,3105.0000,272.9004,128.0000
4.1144,3105.0000,272.9004,128.0000
4.1244,3105.0000,272.9004,128.0000
4.1344,3105.0000,272.9004,128.0000
4.1444,3105.0000,272.9004,128.0000
4.1544,3105.0000,272.9004,128.0000
4.1644,3105.0000,272.9004,128.0000
4.1744,3105.0000,272.9004,128.0000
4.1844,3105.0000,272.9004,128.0000
4.1944,3105.0000,272.9004,128.0000
4.2044,3105.0000,272.9004,128.0000
4.2144,3105.0000,272.9004,128.0000
4.2244,3105.0000,272.9004,128.0000
4.2344,3105.0000,272.9004,128.0000
4.2444,3104.0000,272.8125,128.0000
4.2544,3104.0000,272.8125,128.0000
4.2644,3104.0000,272.8125,128.0000
4.2744,3104.0000,272.8125,128.0000
4.2844,3104.0000,272.8125,128.0000
4.2944,3104.0000,272.8125,128.0000
4.3044,3104.0000,272.8125,128.0000
4.3144,3104.0000,272.8125,128.0000
4.3244,3104.0000,272.8125,128.0000
4.3344,3104.0000,272.8125,128.0000
4.3444,3104.0000,272.8125,128.0000
4.3544,3104.0000,272.8125,128.0000
4.3644,3104.0000,272.8125,128.0000
4.3744,3104.0000,272.8125,128.0000
4.3844,3104.0000,272.8125,128.0000
4.3944,3104.0000,272.8125,128.0000
4.4044,3104.0000,272.8125,128.0000
4.4144,3104.0000,272.8125,128.0000
4.4244,3104.0000,272.8125,128.0000
4.4344,3104.0000,272.8125,128.0000
4.4444,3104.0000,272.8125,128.0000
4.4544,3104.0000,272.8125,128.0000
4.4644,3104.0000,272.8125,128.0000
4.4744,3104.0000,272.8125,128.0000
4.4844,3103.0000,272.7246,128.0000
4.4944,3104.0000,272.8125,128.0000
4.5044,3104.0000,272.8125,128.0000
4.5143,3104.0000,272.8125,128.0000
4.5243,3104.0000,272.8125,128.0000
4.5343,3103.0000,272.7246,128.0000
4.5443,3103.0000,272.7246,128.0000
4.5544,3103.0000,272.7246,128.0000
4.5644,3103.0000,272.7246,128.0000
4.5744,3103.0000,272.7246,128.0000
4.5844,3103.0000,272.7246,128.0000
4.5944,3103.0000,272.7246,128.0000
4.6044,3103.0000,272.7246,128.0000
4.6144,3103.0000,272.7246,128.0000
4.6244,3103.0000,272.7246,128.0000
4.6344,3103.0000,272.7246,128.0000
4.6444,3103.0000,272.7246,128.0000
4.6544,3103.0000,272.7246,128.0000
4.6644,3103.0000,272.7246,128.0000
4.6744,3103.0000,272.7246,128.0000
4.6844,3103.0000,272.7246,128.0000
4.6944,3103.0000,272.7246,128.0000
4.7044,3103.0000,272.7246,128.0000
4.7144,3103.0000,272.7246,128.0000
4.7245,3103.0000,272.7246,128.0000
4.7343,3103.0000,272.7246,128.0000
4.7444,3103.0000,272.7246,128.0000
4.7544,3103.0000,272.7246,128.0000
4.7644,3103.0000,272.7246,128.0000
4.7744,3103.0000,272.7246,128.0000
4.7844,3103.0000,272.7246,128.0000
4.7944,3103.0000,272.7246,128.0000
4.8044,3103.0000,272.7246,128.0000
4.8144,3103.0000,272.7246,128.0000
4.8244,3104.0000,272.8125,128.0000
4.8344,3104.0000,272.8125,128.0000
4.8444,3104.0000,272.8125,128.0000
4.8544,3105.0000,272.9004,128.0000
4.8644,3106.0000,272.9883,128.0000
4.8744,3107.0000,273.0762,128.0000
4.8844,3109.0000,273.2520,128.0000
4.8944,3114.0000,273.6914,128.0000
4.9044,3120.0000,274.2188,128.0000
4.9144,3127.0000,274.8340,128.0000
4.9244,3135.0000,275.5371,128.0000
4.9344,3144.0000,276.3281,128.0000
4.9444,3152.0000,277.0312,128.0000
4.9544,3157.0000,277.4707,128.0000
4.9644,3161.0000,277.8223,128.0000
4.9744,3162.0000,277.9102,128.0000
4.9844,3162.0000,277.9102,128.0000
4.9944,3162.0000,277.9102,128.0000
5.0044,3162.0000,277.9102,128.0000
5.0144,3162.0000,277.9102,128.0000
5.0244,3162.0000,277.9102,128.0000
5.0344,3162.0000,277.9102,128.0000
5.0444,3162.0000,277.9102,128.0000
5.0544,3161.0000,277.8223,128.0000
5.0644,3161.0000,277.8223,128.0000
5.0744,3161.0000,277.8223,128.0000
5.0844,3161.0000,277.8223,128.0000
5.0944,3161.0000,277.8223,128.0000
5.1044,3160.0000,277.7344,128.0000
5.1144,3160.0000,277.7344,128.0000
5.1244,3160.0000,277.7344,128.0000
5.1344,3160.0000,277.7344,128.0000
5.1444,3160.0000,277.7344,128.0000
5.1544,3160.0000,277.7344,128.0000
5.1644,3160.0000,277.7344,128.0000
5.1744,3160.0000,277.7344,128.0000
5.1844,3160.0000,277.7344,128.0000
5.1944,3160.0000,277.7344,128.0000
5.2044,3160.0000,277.7344,128.0000
5.2144,3160.0000,277.7344,128.0000
5.2244,3160.0000,277.7344,128.0000
5.2344,3160.0000,277.7344,128.0000
5.2444,3160.0000,277.7344,128.0000
5.2544,3160.0000,277.7344,128.0000
5.2644,3160.0000,277.7344,128.0000
5.2744,3160.0000,277.7344,128.0000
5.2844,3160.0000,277.7344,128.0000
5.2944,3160.0000,277.7344,128.0000
5.3044,3161.0000,277.8223,128.0000
5.3144,3161.0000,277.8223,128.0000
5.3244,3161.0000,277.8223,128.0000
5.3344,3162.0000,277.9102,128.0000
5.3444,3162.0000,277.9102,128.0000
5.3544,3162.0000,277.9102,128.0000
5.3644,3162.0000,277.9102,128.0000
5.3744,3163.0000,277.9980,128.0000
5.3844,3163.0000,277.9980,128.0000
5.3944,3163.0000,277.9980,128.0000
5.4044,3163.0000,277.9980,128.0000
5.4144,3163.0000,277.9980,128.0000
5.4244,3163.0000,277.9980,128.0000
5.4344,3163.0000,277.9980,128.0000
5.4444,3163.0000,277.9980,128.0000
5.4544,3163.0000,277.9980,128.0000
5.4644,3163.0000,277.9980,128.0000
5.4744,3163.0000,277.9980,128.0000
5.4844,3163.0000,277.9980,128.0000
5.4944,3163.0000,277.9980,128.0000
5.5044,3163.0000,277.9980,128.0000
5.5144,3163.0000,277.9980,128.0000
5.5244,3163.0000,277.9980,128.0000
5.5344,3165.0000,278.1738,128.0000
5.5444,3165.0000,278.1738,128.0000
5.5544,3167.0000,278.3496,128.0000
5.5644,3169.0000,278.5254,128.0000
5.5744,3173.0000,278.8770,128.0000
5.5844,3180.0000,279.4922,128.0000
5.5944,3188.0000,280.1953,128.0000
5.6044,3197.0000,280.9863,128.0000
5.6144,3208.0000,281.9531,128.0000
5.6244,3220.0000,283.0078,128.0000
5.6344,3232.0000,284.0625,128.0000
5.6444,3244.0000,285.1172,128.0000
5.6544,3255.0000,286.0840,128.0000
5.6644,3264.0000,286.8750,128.0000
5.6744,3271.0000,287.4902,128.0000
5.6844,3275.0000,287.8418,128.0000
5.6944,3277.0000,288.0176,128.0000
5.7044,3277.0000,288.0176,128.0000
5.7144,3276.0000,287.9297,128.0000
5.7245,3275.0000,287.8418,128.0000
5.7344,3274.0000,287.7539,128.0000
5.7444,3273.0000,287.6660,128.0000
5.7544,3273.0000,287.6660,128.0000
5.7644,3273.0000,287.6660,128.0000
5.7744,3272.0000,287.5781,128.0000
5.7844,3273.0000,287.6660,128.0000
5.7944,3273.0000,287.6660,128.0000
5.8044,3273.0000,287.6660,128.0000
5.8144,3273.0000,287.6660,128.0000
5.8244,3273.0000,287.6660,128.0000
5.8344,3273.0000,287.6660,128.0000
5.8444,3273.0000,287.6660,128.0000
5.8544,3273.0000,287.6660,128.0000
5.8644,3273.0000,287.6660,128.0000
5.8744,3273.0000,287.6660,128.0000
5.8844,3273.0000,287.6660,128.0000
5.8944,3273.0000,287.6660,128.0000
5.9044,3273.0000,287.6660,128.0000
5.9144,3273.0000,287.6660,128.0000
5.9244,3273.0000,287.6660,128.0000
5.9344,3273.0000,287.6660,128.0000
5.9444,3274.0000,287.7539,128.0000
5.9544,3274.0000,287.7539,128.0000
5.9644,3274.0000,287.7539,128.0000
5.9744,3274.0000,287.7539,128.0000
5.9844,3275.0000,287.8418,128.0000
5.9944,3276.0000,287.9297,128.0000
6.0044,3277.0000,288.0176,128.0000
6.0144,3281.0000,288.3691,128.0000
6.0244,3286.0000,288.8086,128.0000
6.0344,3292.0000,289.3359,128.0000
6.0444,3299.0000,289.9512,128.0000
6.0544,3308.0000,290.7422,128.0000
6.0644,3317.0000,291.5332,128.0000
6.0744,3328.0000,292.5000,128.0000
6.0844,3338.0000,293.3789,128.0000
6.0944,3347.0000,294.1699,128.0000
6.1044,3355.0000,294.8730,128.0000
6.1144,3361.0000,295.4004,128.0000
6.1244,3365.0000,295.7520,128.0000
6.1344,3366.0000,295.8398,128.0000
6.1444,3366.0000,295.8398,128.0000
6.1544,3366.0000,295.8398,128.0000
6.1644,3365.0000,295.7520,128.0000
6.1744,3365.0000,295.7520,128.0000
6.1844,3364.0000,295.6641,128.0000
6.1944,3364.0000,295.6641,128.0000
6.2044,3363.0000,295.5762,128.0000
6.2144,3363.0000,295.5762,128.0000
6.2244,3361.0000,295.4004,128.0000
6.2344,3361.0000,295.4004,128.0000
6.2444,3361.0000,295.4004,128.0000
6.2544,3361.0000,295.4004,128.0000
6.2644,3361.0000,295.4004,128.0000
6.2744,3361.0000,295.4004,128.0000
6.2844,3361.0000,295.4004,128.0000
6.2944,3361.0000,295.4004,128.0000
6.3044,3361.0000,295.4004,128.0000
6.3144,3361.0000,295.4004,128.0000
6.3244,3361.0000,295.4004,128.0000
6.3344,3361.0000,295.4004,128.0000
6.3444,3361.0000,295.4004,128.0000
6.3544,3361.0000,295.4004,128.0000
6.3644,3361.0000,295.4004,128.0000
6.3744,3361.0000,295.4004,128.0000
6.3844,3362.0000,295.4883,128.0000
6.3944,3362.0000,295.4883,128.0000
6.4044,3363.0000,295.5762,128.0000
6.4144,3363.0000,295.5762,128.0000
6.4244,3364.0000,295.6641,128.0000
6.4344,3364.0000,295.6641,128.0000
6.4444,3364.0000,295.6641,128.0000
6.4544,3365.0000,295.7520,128.0000
6.4644,3367.0000,295.9277,128.0000
6.4744,3370.0000,296.1914,128.0000
6.4844,3376.0000,296.7188,128.0000
6.4944,3382.0000,297.2461,128.0000
6.5044,3388.0000,297.7734,128.0000
6.5144,3394.0000,298.3008,128.0000
6.5244,3402.0000,299.0039,128.0000
6.5344,3411.0000,299.7949,128.0000
6.5444,3420.0000,300.5859,128.0000
6.5544,3431.0000,301.5527,128.0000
6.5644,3442.0000,302.5195,128.0000
6.5744,3453.0000,303.4863,128.0000
6.5844,3461.0000,304.1895,128.0000
6.5944,3469.0000,304.8926,128.0000
6.6044,3475.0000,305.4199,128.0000
6.6144,3478.0000,305.6836,128.0000
6.6244,3480.0000,305.8594,128.0000
6.6344,3481.0000,305.9473,128.0000
6.6444,3480.0000,305.8594,128.0000
