time_s,raw,angle_deg,agc
4.4244,3067.0000,269.5605,128.0000
4.4344,3067.0000,269.5605,128.0000
4.4444,3067.0000,269.5605,128.0000
4.4544,3067.0000,269.5605,128.0000
4.4644,3067.0000,269.5605,128.0000
4.4744,3067.0000,269.5605,128.0000
4.4844,3067.0000,269.5605,128.0000
4.4944,3067.0000,269.5605,128.0000
4.5044,3067.0000,269.5605,128.0000
4.5144,3067.0000,269.5605,128.0000
4.5244,3067.0000,269.5605,128.0000
4.5344,3067.0000,269.5605,128.0000
4.5444,3067.0000,269.5605,128.0000
4.5544,3067.0000,269.5605,128.0000
4.5644,3067.0000,269.5605,128.0000
4.5744,3067.0000,269.5605,128.0000
4.5844,3067.0000,269.5605,128.0000
4.5944,3067.0000,269.5605,128.0000
4.6044,3067.0000,269.5605,128.0000
4.6144,3067.0000,269.5605,128.0000
4.6244,3067.0000,269.5605,128.0000
4.6344,3067.0000,269.5605,128.0000
4.6444,3067.0000,269.5605,128.0000
4.6544,3067.0000,269.5605,128.0000
4.6644,3067.0000,269.5605,128.0000
4.6744,3067.0000,269.5605,128.0000
4.6844,3067.0000,269.5605,128.0000
4.6944,3067.0000,269.5605,128.0000
4.7044,3067.0000,269.5605,128.0000
4.7144,3067.0000,269.5605,128.0000
4.7244,3067.0000,269.5605,128.0000
4.7345,3067.0000,269.5605,128.0000
4.7444,3067.0000,269.5605,128.0000
4.7544,3067.0000,269.5605,128.0000
4.7644,3067.0000,269.5605,128.0000
4.7744,3067.0000,269.5605,128.0000
4.7844,3067.0000,269.5605,128.0000
4.7944,3067.0000,269.5605,128.0000
4.8044,3067.0000,269.5605,128.0000
4.8145,3067.0000,269.5605,128.0000
4.8244,3067.0000,269.5605,128.0000
4.8344,3067.0000,269.5605,128.0000
4.8444,3067.0000,269.5605,128.0000
4.8544,3067.0000,269.5605,128.0000
4.8644,3067.0000,269.5605,128.0000
4.8744,3067.0000,269.5605,128.0000
4.8844,3067.0000,269.5605,128.0000
4.8944,3067.0000,269.5605,128.0000
4.9044,3067.0000,269.5605,128.0000
4.9144,3067.0000,269.5605,128.0000
4.9244,3067.0000,269.5605,128.0000
4.9344,3067.0000,269.5605,128.0000
4.9444,3067.0000,269.5605,128.0000
4.9544,3067.0000,269.5605,128.0000
4.9644,3067.0000,269.5605,128.0000
4.9744,3067.0000,269.5605,128.0000
4.9844,3067.0000,269.5605,128.0000
4.9944,3067.0000,269.5605,128.0000
5.0044,3067.0000,269.5605,128.0000
5.0144,3067.0000,269.5605,128.0000
5.0244,3067.0000,269.5605,128.0000
5.0344,3067.0000,269.5605,128.0000
5.0444,3067.0000,269.5605,128.0000
5.0544,3067.0000,269.5605,128.0000
5.0644,3067.0000,269.5605,128.0000
5.0744,3067.0000,269.5605,128.0000
5.0844,3067.0000,269.5605,128.0000
5.0944,3067.0000,269.5605,128.0000
5.1044,3067.0000,269.5605,128.0000
5.1144,3067.0000,269.5605,128.0000
5.1244,3067.0000,269.5605,128.0000
5.1344,3067.0000,269.5605,128.0000
5.1444,3067.0000,269.5605,128.0000
5.1544,3067.0000,269.5605,128.0000
5.1644,3067.0000,269.5605,128.0000
5.1744,3067.0000,269.5605,128.0000
5.1844,3067.0000,269.5605,128.0000
5.1944,3067.0000,269.5605,128.0000
5.2044,3067.0000,269.5605,128.0000
5.2144,3067.0000,269.5605,128.0000
5.2244,3067.0000,269.5605,128.0000
5.2344,3067.0000,269.5605,128.0000
5.2444,3067.0000,269.5605,128.0000
5.2544,3067.0000,269.5605,128.0000
5.2644,3067.0000,269.5605,128.0000
5.2744,3067.0000,269.5605,128.0000
5.2844,3067.0000,269.5605,128.0000
5.2944,3067.0000,269.5605,128.0000
5.3044,3067.0000,269.5605,128.0000
5.3144,3067.0000,269.5605,128.0000
5.3244,3067.0000,269.5605,128.0000
5.3344,3067.0000,269.5605,128.0000
5.3444,3067.0000,269.5605,128.0000
5.3544,3067.0000,269.5605,128.0000
5.3644,3067.0000,269.5605,128.0000
5.3744,3067.0000,269.5605,128.0000
5.3844,3067.0000,269.5605,128.0000
5.3944,3067.0000,269.5605,128.0000
5.4044,3067.0000,269.5605,128.0000
5.4144,3067.0000,269.5605,128.0000
5.4244,3067.0000,269.5605,128.0000
5.4344,3067.0000,269.5605,128.0000
5.4444,3067.0000,269.5605,128.0000
5.4544,3067.0000,269.5605,128.0000
5.4644,3067.0000,269.5605,128.0000
5.4744,3067.0000,269.5605,128.0000
5.4844,3067.0000,269.5605,128.0000
5.4944,3067.0000,269.5605,128.0000
5.5044,3067.0000,269.5605,128.0000
5.5144,3067.0000,269.5605,128.0000
5.5244,3067.0000,269.5605,128.0000
5.5344,3067.0000,269.5605,128.0000
5.5444,3067.0000,269.5605,128.0000
5.5544,3067.0000,269.5605,128.0000
5.5644,3067.0000,269.5605,128.0000
5.5744,3067.0000,269.5605,128.0000
5.5844,3067.0000,269.5605,128.0000
5.5944,3067.0000,269.5605,128.0000
5.6044,3067.0000,269.5605,128.0000
5.6144,3067.0000,269.5605,128.0000
5.6244,3067.0000,269.5605,128.0000
5.6344,3067.0000,269.5605,128.0000
5.6444,3067.0000,269.5605,128.0000
5.6544,3067.0000,269.5605,128.0000
5.6644,3067.0000,269.5605,128.0000
5.6744,3067.0000,269.5605,128.0000
5.6844,3067.0000,269.5605,128.0000
5.6944,3067.0000,269.5605,128.0000
5.7044,3067.0000,269.5605,128.0000
5.7144,3067.0000,269.5605,128.0000
5.7244,3067.0000,269.5605,128.0000
5.7345,3067.0000,269.5605,128.0000
5.7444,3067.0000,269.5605,128.0000
5.7544,3067.0000,269.5605,128.0000
5.7644,3067.0000,269.5605,128.0000
5.7744,3067.0000,269.5605,128.0000
5.7844,3067.0000,269.5605,128.0000
5.7944,3067.0000,269.5605,128.0000
5.8044,3067.0000,269.5605,128.0000
5.8144,3067.0000,269.5605,128.0000
5.8244,3067.0000,269.5605,128.0000
5.8344,3067.0000,269.5605,128.0000
5.8444,3067.0000,269.5605,128.0000
5.8544,3067.0000,269.5605,128.0000
5.8644,3067.0000,269.5605,128.0000
5.8744,3067.0000,269.5605,128.0000
5.8844,3067.0000,269.5605,128.0000
5.8944,3067.0000,269.5605,128.0000
5.9044,3067.0000,269.5605,128.0000
5.9144,3067.0000,269.5605,128.0000
5.9244,3067.0000,269.5605,128.0000
5.9344,3067.0000,269.5605,128.0000
5.9444,3067.0000,269.5605,128.0000
5.9544,3067.0000,269.5605,128.0000
5.9644,3067.0000,269.5605,128.0000
5.9744,3067.0000,269.5605,128.0000
5.9844,3067.0000,269.5605,128.0000
5.9944,3067.0000,269.5605,128.0000
6.0044,3067.0000,269.5605,128.0000
6.0144,3067.0000,269.5605,128.0000
6.0244,3067.0000,269.5605,128.0000
6.0344,3067.0000,269.5605,128.0000
6.0444,3067.0000,269.5605,128.0000
6.0544,3067.0000,269.5605,128.0000
6.0644,3067.0000,269.5605,128.0000
6.0744,3067.0000,269.5605,128.0000
6.0844,3067.0000,269.5605,128.0000
6.0944,3067.0000,269.5605,128.0000
6.1044,3067.0000,269.5605,128.0000
6.1144,3067.0000,269.5605,128.0000
6.1244,3067.0000,269.5605,128.0000
6.1344,3067.0000,269.5605,128.0000
6.1444,3067.0000,269.5605,128.0000
6.1544,3067.0000,269.5605,128.0000
6.1644,3067.0000,269.5605,128.0000
6.1744,3067.0000,269.5605,128.0000
6.1844,3067.0000,269.5605,128.0000
6.1944,3067.0000,269.5605,128.0000
6.2044,3067.0000,269.5605,128.0000
6.2144,3067.0000,269.5605,128.0000
6.2244,3067.0000,269.5605,128.0000
6.2344,3067.0000,269.5605,128.0000
6.2444,3067.0000,269.5605,128.0000
6.2544,3067.0000,269.5605,128.0000
6.2644,3067.0000,269.5605,128.0000
6.2744,3067.0000,269.5605,128.0000
6.2844,3067.0000,269.5605,128.0000
6.2944,3067.0000,269.5605,128.0000
6.3044,3067.0000,269.5605,128.0000
6.3144,3067.0000,269.5605,128.0000
6.3244,3067.0000,269.5605,128.0000
6.3344,3067.0000,269.5605,128.0000
6.3444,3067.0000,269.5605,128.0000
6.3544,3067.0000,269.5605,128.0000
6.3644,3067.0000,269.5605,128.0000
6.3744,3067.0000,269.5605,128.0000
6.3844,3067.0000,269.5605,128.0000
6.3944,3067.0000,269.5605,128.0000
6.4044,3067.0000,269.5605,128.0000
6.4144,3067.0000,269.5605,128.0000
6.4244,3067.0000,269.5605,128.0000
6.4344,3067.0000,269.5605,128.0000
6.4444,3067.0000,269.5605,128.0000
6.4544,3067.0000,269.5605,128.0000
6.4644,3067.0000,269.5605,128.0000
6.4744,3067.0000,269.5605,128.0000
6.4844,3067.0000,269.5605,128.0000
6.4944,3067.0000,269.5605,128.0000
6.5044,3067.0000,269.5605,128.0000
6.5144,3067.0000,269.5605,128.0000
6.5244,3067.0000,269.5605,128.0000
6.5344,3067.0000,269.5605,128.0000
6.5444,3067.0000,269.5605,128.0000
6.5544,3067.0000,269.5605,128.0000
6.5644,3067.0000,269.5605,128.0000
6.5744,3067.0000,269.5605,128.0000
6.5844,3067.0000,269.5605,128.0000
6.5944,3067.0000,269.5605,128.0000
6.6044,3067.0000,269.5605,128.0000
6.6144,3067.0000,269.5605,128.0000
6.6244,3067.0000,269.5605,128.0000
6.6344,3067.0000,269.5605,128.0000
6.6444,3067.0000,269.5605,128.0000
